,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
5467,1,30.0,26.0,4,3,3,4,0,1.0,1.0,2,15.0,15.0,15.0,20.0,20.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.32,8.0,5.0,7.0,5.0,0.0,1,0,0
5468,1,30.0,24.0,6,3,3,3,1,1.0,1.0,2,10.0,20.0,27.0,23.0,15.0,5.0,10.0,9.0,9.0,7.0,9.0,7.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,3.0,8.0,6.0,6.0,5.0,2.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.19,8.0,5.0,5.0,5.0,0.0,0,1,0
5470,1,30.0,26.0,4,3,3,2,0,1.0,1.0,2,30.0,5.0,10.0,20.0,30.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,4.0,8.0,8.0,4.0,3.0,3.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.16,8.0,5.0,3.0,3.0,0.0,0,1,0
5471,1,30.0,21.0,9,4,3,1,0,1.0,1.0,2,15.0,25.0,15.0,15.0,15.0,15.0,7.0,10.0,10.0,9.0,10.0,2.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,2.0,7.0,9.0,5.0,7.0,2.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.41,8.0,5.0,6.0,6.0,0.0,0,1,0
5472,1,30.0,33.0,3,2,3,3,1,1.0,1.0,2,25.0,20.0,10.0,20.0,20.0,5.0,6.0,5.0,8.0,7.0,8.0,8.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,7.0,7.0,6.0,5.0,6.0,4.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.45,8.0,5.0,6.0,3.0,0.0,0,1,0
5473,1,30.0,31.0,1,1,3,3,1,1.0,1.0,2,12.0,25.0,25.0,8.0,15.0,15.0,7.0,8.0,7.0,9.0,7.0,7.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,9.0,6.0,6.0,7.0,6.0,8.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.29,8.0,5.0,8.0,7.0,0.0,1,0,0
5474,1,30.0,35.0,5,3,3,1,0,1.0,1.0,2,15.0,15.0,30.0,15.0,15.0,10.0,6.0,6.0,6.0,6.0,7.0,6.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,7.0,7.0,6.0,5.0,5.0,4.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.72,8.0,5.0,5.0,5.0,0.0,0,1,0
5475,1,30.0,29.0,1,1,3,5,0,1.0,1.0,2,20.0,20.0,20.0,10.0,10.0,20.0,8.0,6.0,7.0,7.0,7.0,8.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,4.0,6.0,7.0,4.0,6.0,4.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.38,8.0,5.0,4.0,4.0,0.0,0,1,0
5476,1,30.0,25.0,5,3,3,1,0,1.0,1.0,2,15.0,10.0,25.0,25.0,10.0,15.0,6.0,6.0,7.0,6.0,6.0,1.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,4.0,6.0,7.0,5.0,7.0,4.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.53,8.0,5.0,4.0,4.0,0.0,0,1,0
5477,1,30.0,22.0,8,4,3,3,1,1.0,1.0,2,20.0,10.0,20.0,20.0,20.0,10.0,9.0,10.0,8.0,9.0,7.0,9.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,8.0,6.0,7.0,8.0,7.0,6.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,-0.1,8.0,5.0,7.0,7.0,0.0,1,1,1
5478,1,30.0,24.0,6,3,3,3,1,1.0,1.0,2,50.0,20.0,10.0,5.0,10.0,5.0,8.0,9.0,9.0,9.0,9.0,10.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,9.0,7.0,6.0,8.0,5.0,8.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.65,8.0,5.0,8.0,7.0,0.0,1,0,0
5479,1,30.0,27.0,3,2,3,3,1,1.0,1.0,2,15.0,25.0,20.0,20.0,0.0,20.0,5.0,7.0,7.0,7.0,6.0,6.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,9.9,8.0,8.0,8.0,8.0,9.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.09,8.0,5.0,9.0,8.0,0.0,1,0,0
5480,1,30.0,27.0,3,2,3,1,0,1.0,1.0,2,15.0,20.0,20.0,20.0,20.0,5.0,6.0,7.0,8.0,8.0,8.0,1.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,6.0,8.0,8.0,9.0,7.0,6.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.31,8.0,5.0,7.0,7.0,0.0,1,0,0
5481,1,30.0,26.0,4,3,3,1,0,1.0,1.0,2,20.0,10.0,25.0,25.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.13,8.0,5.0,0.0,0.0,0.0,0,0,0
5482,1,30.0,26.0,4,3,3,3,1,1.0,1.0,2,9.0,17.0,23.0,15.0,14.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.31,8.0,5.0,0.0,0.0,0.0,0,0,0
5483,1,30.0,24.0,6,3,3,5,0,1.0,1.0,2,20.0,30.0,10.0,10.0,10.0,20.0,7.0,8.0,7.0,6.0,7.0,6.0,31.58,10.53,15.79,21.05,10.53,10.53,8.0,2.0,9.0,9.0,9.0,2.0,7.0,7.0,5.0,6.0,5.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,0.27,8.0,5.0,6.0,5.0,0.0,0,1,0
5484,1,27.0,23.0,4,3,3,1,0,4.0,6.0,0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,10.0,8.0,10.0,10.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,9.0,8.0,8.0,8.0,7.0,9.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.55,5.0,5.0,9.0,8.0,0.0,1,1,1
5485,1,27.0,33.0,6,3,3,4,0,4.0,6.0,0,40.0,15.0,25.0,5.0,15.0,0.0,6.0,5.0,6.0,4.0,4.0,1.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.06,5.0,5.0,7.0,6.0,0.0,0,1,0
5486,1,27.0,32.0,5,3,3,3,1,4.0,6.0,0,5.0,25.0,20.0,10.0,15.0,25.0,9.0,8.0,8.0,7.0,1.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,6.0,7.0,6.0,7.0,5.0,6.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.62,5.0,5.0,6.0,6.0,0.0,0,1,0
5487,1,27.0,26.0,1,1,3,4,0,4.0,6.0,0,15.0,15.0,15.0,20.0,20.0,15.0,8.0,8.0,8.0,8.0,8.0,8.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,8.0,9.0,9.0,8.0,9.0,8.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.36,5.0,5.0,8.0,8.0,0.0,1,1,1
5488,1,27.0,24.0,3,2,3,3,1,4.0,6.0,0,10.0,20.0,27.0,23.0,15.0,5.0,9.0,10.0,10.0,6.0,9.0,8.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.19,5.0,5.0,7.0,7.0,0.0,1,1,1
5490,1,27.0,26.0,1,1,3,2,0,4.0,6.0,0,30.0,5.0,10.0,20.0,30.0,5.0,7.0,9.0,9.0,5.0,7.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,2.0,6.0,7.0,5.0,6.0,4.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.21,5.0,5.0,6.0,5.0,0.0,0,1,0
5491,1,27.0,21.0,6,3,3,1,0,4.0,6.0,0,15.0,25.0,15.0,15.0,15.0,15.0,9.0,10.0,10.0,8.0,8.0,4.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,5.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.56,5.0,5.0,5.0,4.0,0.0,0,1,0
5492,1,27.0,33.0,6,3,3,3,1,4.0,6.0,0,25.0,20.0,10.0,20.0,20.0,5.0,6.0,8.0,8.0,8.0,1.0,8.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,9.0,10.0,8.0,9.0,8.0,9.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.37,5.0,5.0,9.0,8.0,0.0,1,1,1
5493,1,27.0,31.0,4,3,3,3,1,4.0,6.0,0,12.0,25.0,25.0,8.0,15.0,15.0,6.0,9.0,9.0,7.0,7.0,8.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.02,5.0,5.0,8.0,6.0,0.0,1,1,1
5494,1,27.0,35.0,8,4,3,1,0,4.0,6.0,0,15.0,15.0,30.0,15.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,6.0,8.0,8.0,6.0,6.0,7.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.64,5.0,5.0,7.0,5.0,0.0,0,1,0
5495,1,27.0,29.0,2,2,3,5,0,4.0,6.0,0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,8.0,8.0,9.0,6.0,9.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,6.0,8.0,7.0,6.0,5.0,5.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.2,5.0,5.0,6.0,6.0,0.0,0,1,0
5496,1,27.0,25.0,2,2,3,1,0,4.0,6.0,0,15.0,10.0,25.0,25.0,10.0,15.0,5.0,8.0,7.0,5.0,6.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,4.0,7.0,6.0,4.0,3.0,2.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.56,5.0,5.0,4.0,4.0,0.0,0,1,0
5497,1,27.0,22.0,5,3,3,3,1,4.0,6.0,0,20.0,10.0,20.0,20.0,20.0,10.0,9.0,10.0,10.0,10.0,9.0,8.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,8.0,7.0,7.0,9.0,8.0,7.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,-0.02,5.0,5.0,8.0,7.0,0.0,1,1,1
5498,1,27.0,24.0,3,2,3,3,1,4.0,6.0,0,50.0,20.0,10.0,5.0,10.0,5.0,9.0,8.0,7.0,8.0,8.0,9.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,9.0,8.0,9.0,9.0,9.0,8.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.53,5.0,5.0,9.0,8.0,0.0,1,1,1
5499,1,27.0,27.0,0,1,3,3,1,4.0,6.0,0,15.0,25.0,20.0,20.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,-0.05,5.0,5.0,0.0,0.0,0.0,0,0,0
5500,1,27.0,27.0,0,1,3,1,0,4.0,6.0,0,15.0,20.0,20.0,20.0,20.0,5.0,6.0,8.0,10.0,7.0,7.0,5.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.29,5.0,5.0,8.0,7.0,0.0,1,0,0
5501,1,27.0,26.0,1,1,3,1,0,4.0,6.0,0,20.0,10.0,25.0,25.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,8.0,7.0,8.0,8.0,8.0,7.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.06,5.0,5.0,8.0,7.0,1.0,1,1,1
5502,1,27.0,26.0,1,1,3,3,1,4.0,6.0,0,9.0,17.0,23.0,15.0,14.0,22.0,8.0,9.0,9.0,9.0,1.0,8.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,7.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.34,5.0,5.0,7.0,7.0,0.0,1,1,1
5503,1,27.0,24.0,3,2,3,5,0,4.0,6.0,0,20.0,30.0,10.0,10.0,10.0,20.0,6.0,7.0,6.0,7.0,7.0,7.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,8.0,9.0,8.0,10.0,6.0,7.0,8.0,6.0,9.0,6.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,0.26,5.0,5.0,6.0,5.0,0.0,0,1,0
5504,1,27.0,23.0,4,3,3,1,0,6.0,3.0,4,20.0,20.0,20.0,20.0,20.0,0.0,6.0,10.0,10.0,9.0,8.0,7.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,-0.16,8.0,3.0,7.0,7.0,0.0,0,1,0
5505,1,27.0,33.0,6,3,3,4,0,6.0,3.0,4,40.0,15.0,25.0,5.0,15.0,0.0,8.0,9.0,8.0,9.0,7.0,1.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,7.0,6.0,6.0,9.0,8.0,7.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,0.01,8.0,3.0,8.0,8.0,0.0,1,1,1
5506,1,27.0,32.0,5,3,3,3,1,6.0,3.0,4,5.0,25.0,20.0,10.0,15.0,25.0,8.0,8.0,8.0,8.0,9.0,9.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,3.0,6.0,6.0,4.0,6.0,9.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,-0.15,8.0,3.0,4.0,6.0,0.0,0,1,0
5507,1,27.0,26.0,1,1,3,4,0,6.0,3.0,4,15.0,15.0,15.0,20.0,20.0,15.0,7.0,8.0,7.0,7.0,7.0,7.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,5.0,5.0,6.0,5.0,6.0,7.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,0.23,8.0,3.0,5.0,4.0,0.0,0,1,0
5508,1,27.0,24.0,3,2,3,3,1,6.0,3.0,4,10.0,20.0,27.0,23.0,15.0,5.0,7.0,10.0,9.0,5.0,8.0,4.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,7.0,7.0,7.0,8.0,6.0,5.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,0.32,8.0,3.0,7.0,7.0,0.0,0,0,0
5510,1,27.0,26.0,1,1,3,2,0,6.0,3.0,4,30.0,5.0,10.0,20.0,30.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,0.34,8.0,3.0,0.0,0.0,0.0,1,0,0
5511,1,27.0,21.0,6,3,3,1,0,6.0,3.0,4,15.0,25.0,15.0,15.0,15.0,15.0,7.0,7.0,8.0,8.0,8.0,7.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,5.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,0.08,8.0,3.0,6.0,5.0,0.0,0,1,0
5512,1,27.0,33.0,6,3,3,3,1,6.0,3.0,4,25.0,20.0,10.0,20.0,20.0,5.0,4.0,8.0,7.0,8.0,5.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,0.13,8.0,3.0,8.0,6.0,0.0,1,1,1
5513,1,27.0,31.0,4,3,3,3,1,6.0,3.0,4,12.0,25.0,25.0,8.0,15.0,15.0,6.0,9.0,9.0,6.0,8.0,9.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,-0.13,8.0,3.0,7.0,6.0,0.0,1,0,0
5514,1,27.0,35.0,8,4,3,1,0,6.0,3.0,4,15.0,15.0,30.0,15.0,15.0,10.0,7.0,7.0,7.0,7.0,7.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,8.0,6.0,5.0,4.0,4.0,4.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,-0.23,8.0,3.0,5.0,4.0,0.0,0,1,0
5515,1,27.0,29.0,2,2,3,5,0,6.0,3.0,4,20.0,20.0,20.0,10.0,10.0,20.0,7.0,8.0,7.0,7.0,6.0,7.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,0.08,8.0,3.0,4.0,3.0,0.0,0,1,0
5516,1,27.0,25.0,2,2,3,1,0,6.0,3.0,4,15.0,10.0,25.0,25.0,10.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,-0.39,8.0,3.0,0.0,0.0,0.0,0,0,0
5517,1,27.0,22.0,5,3,3,3,1,6.0,3.0,4,20.0,10.0,20.0,20.0,20.0,10.0,2.0,8.0,6.0,4.0,4.0,10.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,0.27,8.0,3.0,7.0,7.0,0.0,0,0,0
5518,1,27.0,24.0,3,2,3,3,1,6.0,3.0,4,50.0,20.0,10.0,5.0,10.0,5.0,7.0,6.0,8.0,6.0,7.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,7.0,7.0,6.0,8.0,6.0,5.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,0.07,8.0,3.0,6.0,7.0,0.0,0,0,0
5519,1,27.0,27.0,0,1,3,3,1,6.0,3.0,4,15.0,25.0,20.0,20.0,0.0,20.0,5.0,9.0,7.0,6.0,1.0,7.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,9.0,7.0,8.0,6.0,7.0,7.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,0.21,8.0,3.0,8.0,6.0,0.0,1,1,1
5520,1,27.0,27.0,0,1,3,1,0,6.0,3.0,4,15.0,20.0,20.0,20.0,20.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,0.02,8.0,3.0,6.0,6.0,0.0,0,0,0
5521,1,27.0,26.0,1,1,3,1,0,6.0,3.0,4,20.0,10.0,25.0,25.0,10.0,10.0,7.0,8.0,8.0,7.0,7.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,7.0,7.0,8.0,7.0,8.0,6.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,0.32,8.0,3.0,6.0,5.0,0.0,0,0,0
5522,1,27.0,26.0,1,1,3,3,1,6.0,3.0,4,9.0,17.0,23.0,15.0,14.0,22.0,8.0,9.0,7.0,8.0,7.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,5.0,8.0,8.0,6.0,6.0,7.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,-0.38,8.0,3.0,6.0,7.0,0.0,0,1,0
5523,1,27.0,24.0,3,2,3,5,0,6.0,3.0,4,20.0,30.0,10.0,10.0,10.0,20.0,7.0,6.0,6.0,7.0,7.0,6.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,7.0,8.0,7.0,5.0,4.0,9.0,7.0,5.0,7.0,4.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,-0.18,8.0,3.0,4.0,6.0,0.0,0,1,0
5524,1,24.0,23.0,1,1,5,1,0,1.0,1.0,99,20.0,20.0,20.0,20.0,20.0,0.0,2.0,8.0,8.0,8.0,7.0,6.0,20.0,10.0,25.0,20.0,10.0,15.0,6.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,4.0,6.0,4.0,8.0,9.0,7.0,3.0,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,4.0,0.56,4.0,3.0,7.0,6.0,0.0,1,1,1
